일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/01/16","38450","800","2.12","37650","38450","37100","8061","302550650","227884652550","5926779"
"2023/01/13","37650","-250","-0.66","37800","38100","37000","4238","158744200","223143229350","5926779"
"2023/01/12","37900","-350","-0.92","38250","38450","37500","6562","247589450","224624924100","5926779"
"2023/01/11","38250","0","0.00","38250","38450","38050","6273","239647500","226699296750","5926779"
"2023/01/10","38250","550","1.46","37700","38400","37550","9501","361694700","226699296750","5926779"
"2023/01/09","37700","850","2.31","36850","37900","36850","9896","371246300","223439568300","5926779"
"2023/01/06","36850","1300","3.66","35500","37100","35500","23168","850525500","218401806150","5926779"
"2023/01/05","35550","-100","-0.28","35700","35700","35000","5169","182972550","210696993450","5926779"
"2023/01/04","35650","350","0.99","35100","35700","35000","7467","264673700","211289671350","5926779"
"2023/01/03","35300","-200","-0.56","35500","35550","34500","8208","286368150","209215298700","5926779"
"2023/01/02","35500","200","0.57","35300","35850","35100","12436","442047750","210400654500","5926779"
"2022/12/29","35300","-150","-0.42","35300","35450","34650","10772","377071250","209215298700","5926779"
"2022/12/28","35450","50","0.14","35100","35500","35000","11325","398771700","210104315550","5926779"
"2022/12/27","35400","450","1.29","34800","35600","34750","17368","610741950","209807976600","5926779"
"2022/12/26","34950","500","1.45","34400","34950","34400","3655","126485300","207140926050","5926779"
"2022/12/23","34450","-600","-1.71","34850","34850","34000","5499","188684650","204177536550","5926779"
"2022/12/22","35050","200","0.57","34800","35100","34650","4045","141461900","207733603950","5926779"
"2022/12/21","34850","0","0.00","34850","35300","34550","3548","123474150","206548248150","5926779"
"2022/12/20","34850","-200","-0.57","35050","35250","34600","6032","210166700","206548248150","5926779"
"2022/12/19","35050","-300","-0.85","35300","35350","34750","5375","187537900","207733603950","5926779"
"2022/12/16","35350","-100","-0.28","34950","35350","34850","5215","183048350","209511637650","5926779"
"2022/12/15","35450","50","0.14","34950","35850","34900","7017","249028500","210104315550","5926779"
"2022/12/14","35400","400","1.14","34800","35550","34800","3565","125231950","209807976600","5926779"
"2022/12/13","35000","-250","-0.71","35000","35650","34650","6478","225558000","207437265000","5926779"
"2022/12/12","35250","-200","-0.56","35450","35450","34300","5957","207420950","208918959750","5926779"
"2022/12/09","35450","200","0.57","35350","35450","34700","3463","121643650","210104315550","5926779"
"2022/12/08","35250","-550","-1.54","35800","35800","34400","19203","669928350","208918959750","5926779"
"2022/12/07","35800","-350","-0.97","35950","36000","35600","2229","79642000","212178688200","5926779"
"2022/12/06","36150","-250","-0.69","36200","36550","35550","6073","217657850","214253060850","5926779"
"2022/12/05","36400","-500","-1.36","36700","36900","36050","5261","190523500","215734755600","5926779"
"2022/12/02","36900","-50","-0.14","36950","37100","36100","11372","413144400","218698145100","5926779"
"2022/12/01","36950","-350","-0.94","37200","37600","36500","11894","439482650","218994484050","5926779"
"2022/11/30","37300","0","0.00","37000","37400","36700","7810","288375450","221068856700","5926779"
"2022/11/29","37300","550","1.50","36300","37400","36300","11731","433663550","221068856700","5926779"
"2022/11/28","36750","-50","-0.14","36800","37000","36200","18564","679335400","217809128250","5926779"
"2022/11/25","36800","250","0.68","36400","36800","36150","5638","205292400","218105467200","5926779"
"2022/11/24","36550","250","0.69","36350","36750","36150","14537","531648550","216623772450","5926779"
"2022/11/23","36300","800","2.25","35400","36400","35400","11886","428613900","215142077700","5926779"
"2022/11/22","35500","150","0.42","35350","35500","34800","9169","322320700","210400654500","5926779"
"2022/11/21","35350","0","0.00","35450","35450","35050","5716","201223750","209511637650","5926779"
"2022/11/18","35350","650","1.87","35000","35600","34750","10387","366732050","209511637650","5926779"
"2022/11/17","34700","-200","-0.57","35000","35000","34450","3332","115176950","205659231300","5926779"
"2022/11/16","34900","-400","-1.13","35400","35400","34350","5010","173866600","206844587100","5926779"
"2022/11/15","35300","600","1.73","34750","35400","34700","8437","296188950","209215298700","5926779"
"2022/11/14","34700","50","0.14","34650","34850","34500","4689","162616650","205659231300","5926779"
"2022/11/11","34650","50","0.14","34950","35100","34100","10213","351718400","205362892350","5926779"
"2022/11/10","34600","550","1.62","33650","34700","33600","7576","259660400","205066553400","5926779"
"2022/11/09","34050","-350","-1.02","34300","34550","33650","21169","719748600","201806824950","5926779"
"2022/11/08","34400","-100","-0.29","34500","34750","33900","11691","400042550","203881197600","5926779"
"2022/11/07","34500","-400","-1.15","34950","35000","34350","5983","206766950","204473875500","5926779"
"2022/11/04","34900","0","0.00","34700","34900","34300","4854","167489400","206844587100","5926779"
"2022/11/03","34900","-650","-1.83","35000","35350","34500","7127","247167900","206844587100","5926779"
"2022/11/02","35550","-100","-0.28","35200","36050","34850","8754","307810700","210696993450","5926779"
"2022/11/01","35650","-150","-0.42","35750","36050","35150","5787","206810950","211289671350","5926779"
"2022/10/31","35800","850","2.43","35000","35800","34800","15224","538531550","212178688200","5926779"
"2022/10/28","34950","950","2.79","34050","35300","33800","11231","388984350","207140926050","5926779"
"2022/10/27","34000","900","2.72","33100","34600","32800","17127","580614450","201510486000","5926779"
"2022/10/26","33100","0","0.00","33100","33300","32300","4002","130993550","196176384900","5926779"
"2022/10/25","33100","-50","-0.15","33150","33400","32700","2826","93195600","196176384900","5926779"
"2022/10/24","33150","550","1.69","32600","33300","32600","2758","90877600","196472723850","5926779"
"2022/10/21","32600","-600","-1.81","32800","33200","32000","6493","210462100","193212995400","5926779"
"2022/10/20","33200","-550","-1.63","33750","33750","32750","5902","194938450","196769062800","5926779"
"2022/10/19","33750","-700","-2.03","34400","34450","33500","5736","194287250","200028791250","5926779"
"2022/10/18","34450","750","2.23","33500","34500","33500","6372","214654200","204177536550","5926779"
"2022/10/17","33700","350","1.05","33350","33700","33000","1417","47327500","199732452300","5926779"
"2022/10/14","33350","800","2.46","33050","33500","32550","6543","216242200","197658079650","5926779"
"2022/10/13","32550","-950","-2.84","32900","33000","32000","2614","85011950","192916656450","5926779"
"2022/10/12","33500","250","0.75","33050","33600","32900","4539","150337300","198547096500","5926779"
"2022/10/11","33250","-1250","-3.62","33600","34300","33150","2611","87140050","197065401750","5926779"
"2022/10/07","34500","50","0.15","34450","34600","34200","2155","74063700","204473875500","5926779"
"2022/10/06","34450","900","2.68","33550","34600","33450","3430","116631750","204177536550","5926779"
"2022/10/05","33550","-250","-0.74","33900","34000","33150","2195","73633700","198843435450","5926779"
"2022/10/04","33800","1000","3.05","33000","33800","32800","5517","184176950","200325130200","5926779"
"2022/09/30","32800","-750","-2.24","32500","33250","31900","5545","181025800","194398351200","5926779"
"2022/09/29","33550","150","0.45","33450","33900","33000","5371","179727250","198843435450","5926779"
"2022/09/28","33400","-1100","-3.19","34200","34200","32500","9306","307988350","197954418600","5926779"
"2022/09/27","34500","1000","2.99","33350","34500","33050","7100","236976300","204473875500","5926779"
"2022/09/26","33500","-2350","-6.56","35800","35800","33500","9296","317443700","198547096500","5926779"
"2022/09/23","35850","50","0.14","35800","36200","35000","5222","185409100","212475027150","5926779"
"2022/09/22","35800","350","0.99","34600","35800","34500","3133","109970950","212178688200","5926779"
"2022/09/21","35450","550","1.58","34900","35450","34650","6666","233642850","210104315550","5926779"
"2022/09/20","34900","750","2.20","34150","35050","34150","8459","293791500","206844587100","5926779"
"2022/09/19","34150","-600","-1.73","34750","34950","33700","9713","329876150","202399502850","5926779"
"2022/09/16","34750","300","0.87","34500","34950","34250","6948","240486900","205955570250","5926779"
"2022/09/15","34450","-1200","-3.37","35750","35750","34300","27430","952542600","204177536550","5926779"
"2022/09/14","35650","-550","-1.52","35600","35650","35000","5985","211420850","211289671350","5926779"
"2022/09/13","36200","350","0.98","35850","36200","35850","5017","180723550","214549399800","5926779"
"2022/09/08","35850","350","0.99","35500","36100","35250","3139","112125050","212475027150","5926779"
"2022/09/07","35500","-100","-0.28","35500","35650","34550","6428","225496550","210400654500","5926779"
"2022/09/06","35600","-50","-0.14","34900","35900","34900","6966","245453350","210993332400","5926779"
"2022/09/05","35650","950","2.74","34800","36000","34800","13099","465973250","211289671350","5926779"
"2022/09/02","34700","50","0.14","34850","35300","34500","7525","261253400","205659231300","5926779"
"2022/09/01","34650","-1350","-3.75","36000","36000","34600","17727","620129800","205362892350","5926779"
"2022/08/31","36000","-600","-1.64","36600","36600","35500","22398","800737400","213364044000","5926779"
"2022/08/30","36600","-650","-1.74","37250","37250","36350","14180","518968300","216920111400","5926779"
"2022/08/29","37250","-900","-2.36","37400","37400","36700","7591","280853700","220772517750","5926779"
"2022/08/26","38150","400","1.06","37800","38300","37600","7121","270450350","226106618850","5926779"
"2022/08/25","37750","450","1.21","37300","37800","37050","7390","276985850","223735907250","5926779"
"2022/08/24","37300","200","0.54","37000","37500","37000","6905","256382550","221068856700","5926779"
"2022/08/23","37100","-1400","-3.64","38550","38550","36800","12837","479049050","219883500900","5926779"
"2022/08/22","38500","-50","-0.13","38350","41000","37750","12788","498415900","228180991500","5926779"
"2022/08/19","38550","-550","-1.41","39500","39500","38550","2591","100395900","228477330450","5926779"
"2022/08/18","39100","-950","-2.37","40000","40000","38850","10484","409973950","231737058900","5926779"
"2022/08/17","40050","50","0.13","40000","40300","39600","5863","234006550","237367498950","5926779"
"2022/08/16","40000","-350","-0.87","40050","40600","39950","4974","199943450","237071160000","5926779"
"2022/08/12","40350","250","0.62","39950","40350","39750","6279","251430900","239145532650","5926779"
"2022/08/11","40100","100","0.25","40200","40500","40000","6982","280442600","237663837900","5926779"
"2022/08/10","40000","-450","-1.11","40450","40600","39350","9540","380737950","237071160000","5926779"
"2022/08/09","40450","-300","-0.74","40750","40800","40250","4086","165256450","239738210550","5926779"
"2022/08/08","40750","-550","-1.33","41250","41250","40450","3303","134180350","241516244250","5926779"
"2022/08/05","41300","700","1.72","40800","41450","40250","7167","292678000","244775972700","5926779"
"2022/08/04","40600","-550","-1.34","41150","41150","40150","2897","117509750","240627227400","5926779"
"2022/08/03","41150","1150","2.88","39800","41250","39600","9566","387510900","243886955850","5926779"
"2022/08/02","40000","-1100","-2.68","41000","41000","39550","7502","301558950","237071160000","5926779"
"2022/08/01","41100","-1100","-2.61","41750","42350","40850","7848","323484900","243590616900","5926779"
"2022/07/29","42200","1100","2.68","40650","42400","40350","21155","876201250","250110073800","5926779"
"2022/07/28","41100","900","2.24","40250","42150","39900","45972","1900054050","243590616900","5926779"
"2022/07/27","40200","50","0.12","40150","40200","39350","4683","186404600","238256515800","5926779"
"2022/07/26","40150","50","0.12","39850","40150","39700","1204","48261400","237960176850","5926779"
"2022/07/25","40100","0","0.00","40100","40400","40050","1220","48996750","237663837900","5926779"
"2022/07/22","40100","-100","-0.25","40550","40550","40000","2519","101403650","237663837900","5926779"
